Weight,Height,BMI,Age,Gender,BMIcase,Exercise Recommendation Plan
57.07971136,1.888003587,16.01312663,23,Male,Mild Thinness,2
99.71806883,1.761358361,32.14240795,26,Female,Obese,6
60.32416655,1.730148242,20.15230367,55,Male,Normal,4
73.43006252,1.745567094,24.09909897,34,Male,Overweight,5
50.75001993,1.925347482,13.69045791,20,Male,Severe Thinness,1
96.45616639,1.825093007,28.95742865,57,Male,Obese,6
102.0634372,1.86143695,29.45598358,56,Male,Obese,6
103.1964119,1.779538256,32.58741712,55,Male,Severe Obese,7
90.08961975,1.798264261,27.85914141,36,Male,Obese,6
72.35782998,1.457242851,34.07388606,60,Female,Severe Obese,7
89.35547561,1.780760609,28.17799515,18,Female,Obese,6
60.58621019,1.691595621,21.17291641,18,Female,Normal,4
68.52394486,1.700773844,23.68913594,59,Male,Overweight,5
72.15226999,1.795371721,22.38418253,62,Male,Normal,4
86.96305729,1.752987834,28.29938484,32,Male,Obese,6
64.39490948,1.772907034,20.48705866,30,Female,Normal,4
82.1999811,1.945905863,21.70841245,63,Male,Normal,4
91.68979958,1.763991466,29.46646677,40,Male,Obese,6
51.97499972,1.622135759,19.75241035,39,Female,Normal,4
58.77942396,1.511560419,25.72612071,47,Female,Overweight,5
65.46154451,1.946668962,17.27436289,58,Male,Moderate Thinness,3
95.05437417,1.940225422,25.25036879,65,Male,Overweight,5
67.89744617,1.929833397,18.23113906,39,Male,Moderate Thinness,3
51.93508759,1.94791813,13.68735303,24,Male,Severe Thinness,1
83.99539014,1.803951276,25.81106029,65,Female,Overweight,5
67.848113,1.622965605,25.75841532,48,Female,Overweight,5
86.94227809,1.727665907,29.12805522,53,Male,Obese,6
62.64304431,1.432430049,30.52994412,59,Female,Obese,6
51.77775808,1.674888704,18.45743445,48,Female,Moderate Thinness,3
69.72762324,1.524355463,30.00767577,31,Female,Obese,6
109.4351256,1.772207539,34.84396601,65,Male,Severe Obese,7
97.46121145,1.743688247,32.05487776,39,Female,Obese,6
100.677158,1.805323468,30.89021222,18,Female,Obese,6
52.3755731,1.885918458,14.72593794,40,Male,Severe Thinness,1
94.05845557,1.968631962,24.26994429,19,Male,Overweight,5
83.3652221,1.55333317,34.5506068,20,Female,Severe Obese,7
101.9978565,1.766917462,32.67070597,64,Male,Severe Obese,7
55.89590987,1.937739744,14.8863812,21,Male,Severe Thinness,1
56.1392432,1.419149284,27.87471198,47,Female,Obese,6
106.8859126,1.866127085,30.69290798,61,Male,Obese,6
77.66065168,1.590077444,30.7159871,38,Female,Obese,6
97.9244217,1.857729101,28.37437126,37,Male,Obese,6
79.0388138,1.629327011,29.77308926,60,Female,Obese,6
61.28178612,1.759630566,19.79194248,42,Female,Normal,4
75.39885828,1.798910233,23.29945622,40,Male,Overweight,5
67.13811615,1.84674324,19.6859381,42,Male,Normal,4
105.6959011,1.798624624,32.67210199,60,Female,Severe Obese,7
55.3239441,1.978591407,14.13191109,47,Male,Severe Thinness,1
70.16299105,1.784940893,22.02218547,41,Female,Normal,4
75.57738525,1.90460333,20.83448567,20,Male,Normal,4
98.42407987,1.739747853,32.51836826,23,Female,Severe Obese,7
96.64090276,1.799591114,29.84099486,53,Female,Obese,6
86.88731263,1.671991257,31.08052604,19,Female,Obese,6
51.84540097,1.722179731,17.48047746,32,Female,Moderate Thinness,3
68.88658444,1.794895415,21.38239537,19,Female,Normal,4
93.51037116,1.95784875,24.39503832,63,Male,Overweight,5
60.46146184,1.577400071,24.29936538,58,Female,Overweight,5
96.71288767,1.887529545,27.1454368,43,Male,Overweight,5
97.82348338,1.824165207,29.39779704,44,Male,Obese,6
56.19825618,1.51798721,24.38858563,25,Female,Overweight,5
63.96800989,1.469180755,29.63550812,59,Female,Obese,6
103.9956476,1.862556623,29.97755406,21,Male,Obese,6
71.32760993,1.75074498,23.27083101,30,Male,Overweight,5
62.90897148,1.558919471,25.88601641,37,Female,Overweight,5
77.42903644,1.961624667,20.12204087,32,Male,Normal,4
66.21039898,1.875934133,18.81442862,41,Male,Normal,4
68.15185509,1.668533771,24.47978953,19,Female,Overweight,5
102.9915899,1.739183938,34.04949937,25,Female,Severe Obese,7
87.20432345,1.815687289,26.45184143,44,Female,Overweight,5
91.33552372,1.881661511,25.7962585,29,Male,Overweight,5
106.8391002,1.820449029,32.23837734,33,Female,Obese,6
101.1068758,1.836089411,29.99114447,36,Male,Obese,6
62.73781569,1.482921203,28.52943982,61,Female,Obese,6
66.97093098,1.811461833,20.40929299,59,Male,Normal,4
86.53220166,1.610510669,33.36188194,56,Female,Severe Obese,7
59.7259585,1.70710941,20.49464572,64,Female,Normal,4
57.92270667,1.666699436,20.85135444,33,Female,Normal,4
97.1338397,1.70345912,33.4739625,21,Female,Severe Obese,7
54.94441991,1.924978716,14.82762959,62,Male,Severe Thinness,1
93.23057733,1.761736577,30.03837476,28,Male,Obese,6
66.56732284,1.415048541,33.24439358,55,Female,Severe Obese,7
71.29231423,1.439955722,34.38305302,37,Female,Severe Obese,7
58.01515994,1.732187892,19.33532591,23,Female,Normal,4
85.10824204,1.954413503,22.28120688,21,Male,Normal,4
79.06279474,1.951339546,20.76378245,24,Male,Normal,4
79.79825282,1.929822712,21.42686119,60,Male,Normal,4
88.67867895,1.931505809,23.7698903,22,Male,Overweight,5
73.2608266,1.882110147,20.6814861,23,Male,Normal,4
68.73773234,1.610800701,26.49180689,36,Female,Overweight,5
51.63528442,1.898771291,14.32192055,55,Male,Severe Thinness,1
93.75011027,1.948620303,24.68978687,59,Male,Overweight,5
102.5997376,1.742063265,33.80791629,49,Female,Severe Obese,7
80.34142055,1.811586352,24.48056439,45,Female,Overweight,5
68.97177704,1.723740179,23.21281478,20,Male,Overweight,5
69.28599363,1.825250415,20.79699264,33,Male,Normal,4
94.73730114,1.750964069,30.90057354,46,Female,Obese,6
101.1687971,1.73120406,33.75592882,62,Male,Severe Obese,7
100.8077342,1.791413776,31.41246619,32,Male,Obese,6
64.30659019,1.669672446,23.06709593,31,Female,Overweight,5
90.33730668,1.803105824,27.78591519,41,Female,Obese,6
61.11279434,1.457119493,28.78338094,22,Female,Obese,6
76.42968964,1.921727415,20.69562396,56,Male,Normal,4
99.59178245,1.927908289,26.79481506,64,Male,Overweight,5
102.1320784,1.769984586,32.60042046,51,Female,Severe Obese,7
95.87691879,1.70769543,32.87707982,21,Female,Severe Obese,7
96.73653391,1.711655937,33.01851832,38,Female,Severe Obese,7
52.91743137,1.970012846,13.63517258,58,Male,Severe Thinness,1
80.0672755,1.530616728,34.17607152,50,Female,Severe Obese,7
56.13997508,1.766455117,17.99148459,29,Male,Moderate Thinness,3
80.51684891,1.824148247,24.19727777,36,Female,Overweight,5
76.1735073,1.868586399,21.81612362,62,Male,Normal,4
75.38975638,1.88870183,21.13418661,18,Male,Normal,4
69.09963331,1.77283578,21.98562045,56,Female,Normal,4
81.64531211,1.70690065,28.02300899,33,Female,Obese,6
57.76031876,1.900507168,15.99154989,42,Male,Severe Thinness,1
60.04030418,1.930059028,16.11764927,55,Male,Mild Thinness,2
73.11519455,1.789092097,22.84242699,37,Female,Normal,4
63.3643089,1.63736858,23.63479271,25,Female,Overweight,5
84.1719339,1.941594569,22.3280198,34,Male,Normal,4
96.37067036,1.731308386,32.15111321,56,Male,Obese,6
106.3413296,1.764175351,34.16792353,59,Female,Severe Obese,7
75.79193982,1.714966597,25.76983819,24,Female,Overweight,5
68.10825315,1.507189693,29.98222858,19,Female,Obese,6
71.44042964,1.766722222,22.8879826,52,Female,Normal,4
105.2595403,1.742672828,34.66009508,53,Male,Severe Obese,7
90.44369501,1.857080442,26.22508259,22,Male,Overweight,5
80.69678358,1.781711215,25.4203542,45,Female,Overweight,5
88.04960391,1.835041867,26.14781793,19,Male,Overweight,5
96.44873754,1.665284385,34.77921119,19,Female,Severe Obese,7
62.6621649,1.766483278,20.08104613,45,Male,Normal,4
50.91856326,1.726638636,17.07942445,55,Female,Moderate Thinness,3
56.95911937,1.953369372,14.92775568,62,Male,Severe Thinness,1
53.34077419,1.884694486,15.01679993,32,Male,Severe Thinness,1
70.26708275,1.927145572,18.92007617,53,Male,Normal,4
75.27927228,1.729423141,25.16940102,43,Male,Overweight,5
67.37044964,1.642876779,24.96085535,42,Female,Overweight,5
54.59863754,1.46959513,25.28054295,63,Female,Overweight,5
94.99353273,1.743638302,31.24505101,58,Female,Obese,6
108.514817,1.873647274,30.91102248,42,Male,Obese,6
57.3932952,1.830808497,17.1228212,55,Male,Moderate Thinness,3
86.42671485,1.71736782,29.30362605,25,Male,Obese,6
90.53266767,1.738817688,29.94313158,58,Male,Obese,6
104.9275774,1.927821375,28.23293727,25,Male,Obese,6
107.0163638,1.751179275,34.89707066,34,Female,Severe Obese,7
54.86564588,1.956064148,14.33950996,53,Male,Severe Thinness,1
64.35753343,1.537340602,27.23072451,43,Female,Overweight,5
92.32122739,1.912085219,25.25149417,45,Male,Overweight,5
99.71358705,1.978246035,25.47966606,30,Male,Overweight,5
91.95666952,1.730940653,30.69155395,60,Female,Obese,6
105.4735504,1.770982358,33.62908846,45,Female,Severe Obese,7
74.48796527,1.527622966,31.91932902,65,Female,Obese,6
80.21794939,1.787626896,25.10254738,57,Female,Overweight,5
86.03985808,1.910176052,23.58049368,26,Male,Overweight,5
50.04881768,1.507706794,22.01709614,63,Female,Normal,4
106.7559586,1.777954464,33.77153937,64,Female,Severe Obese,7
103.2334619,1.803539301,31.73724836,63,Female,Obese,6
57.42732428,1.645100465,21.21943087,45,Female,Normal,4
98.71563846,1.686148454,34.72116923,52,Female,Severe Obese,7
58.51432015,1.59197137,23.08828407,44,Female,Overweight,5
60.01433542,1.64975957,22.05025867,26,Female,Normal,4
105.5229163,1.903522018,29.12265572,34,Male,Obese,6
67.68489713,1.675384313,24.11364615,41,Female,Overweight,5
58.36597256,1.746714484,19.13004025,37,Female,Normal,4
100.9794186,1.828857022,30.19071216,46,Female,Obese,6
94.97168921,1.968739423,24.50291123,63,Male,Overweight,5
86.00794454,1.716167724,29.20243789,32,Female,Obese,6
103.8962426,1.737801928,34.40323582,23,Male,Severe Obese,7
59.8558653,1.718747717,20.26200625,34,Male,Normal,4
54.67581814,1.6666623,19.68339767,56,Female,Normal,4
67.93968355,1.489297551,30.63095724,37,Female,Obese,6
86.28192082,1.732516897,28.74516772,59,Male,Obese,6
101.4107629,1.963082464,26.31521742,64,Male,Overweight,5
52.00060429,1.927572271,13.9954559,26,Male,Severe Thinness,1
107.0844115,1.971240028,27.55797079,39,Male,Obese,6
92.50100505,1.931264722,24.80063705,23,Male,Overweight,5
105.8987202,1.828293589,31.68099686,36,Female,Obese,6
65.03483251,1.478539124,29.74954884,61,Female,Obese,6
77.11229893,1.746112182,25.29177832,45,Male,Overweight,5
62.85125211,1.933361446,16.81464978,54,Male,Mild Thinness,2
104.1794497,1.948664383,27.43518953,21,Male,Overweight,5
63.02235095,1.832073587,18.77624626,23,Male,Normal,4
105.1036941,1.778824893,33.21632519,56,Female,Severe Obese,7
76.08027718,1.945436137,20.10194723,49,Male,Normal,4
86.09412913,1.784291351,27.04219854,65,Male,Overweight,5
57.08416924,1.6468305,21.04834152,34,Female,Normal,4
88.10086821,1.70364737,30.35433858,55,Female,Obese,6
64.59128821,1.971266872,16.62199317,39,Male,Mild Thinness,2
83.05512793,1.942050662,22.02142108,42,Male,Normal,4
55.95753729,1.762295661,18.01777042,65,Male,Moderate Thinness,3
81.11133019,1.732406956,27.02599462,63,Male,Overweight,5
88.71654444,1.906733141,24.40196429,49,Male,Overweight,5
93.79461368,1.827790939,28.07532929,62,Male,Obese,6
108.7113951,1.821551258,32.76364983,31,Female,Severe Obese,7
101.5638944,1.87860322,28.77857069,38,Male,Obese,6
51.54232228,1.526330353,22.12416559,45,Female,Normal,4
68.81012011,1.815396422,20.87898419,62,Male,Normal,4
75.13349151,1.707359825,25.77409679,23,Female,Overweight,5
68.42498201,1.972223075,17.59148978,30,Male,Moderate Thinness,3
95.01676879,1.712047541,32.4166862,48,Male,Obese,6
94.91537564,1.732029128,31.63925059,34,Female,Obese,6
107.632374,1.784080114,33.81537549,25,Female,Severe Obese,7
67.02162909,1.812936562,20.39152775,36,Female,Normal,4
72.89457847,1.856654281,21.1462393,37,Male,Normal,4
67.15141439,1.674918087,23.9369063,57,Female,Overweight,5
55.60514517,1.487297914,25.13732392,25,Female,Overweight,5
74.64208467,1.566193121,30.42938227,51,Female,Obese,6
66.50649743,1.790276811,20.75026767,33,Male,Normal,4
81.6657786,1.565957513,33.30275463,45,Female,Severe Obese,7
93.07702347,1.921989162,25.19652318,60,Male,Overweight,5
108.331024,1.816904747,32.8162181,57,Female,Severe Obese,7
94.08445497,1.782963613,29.59599281,33,Female,Obese,6
103.2043952,1.734182521,34.31694223,38,Female,Severe Obese,7
66.21774212,1.487668492,29.92003095,24,Female,Obese,6
52.88031665,1.925275235,14.26620295,37,Male,Severe Thinness,1
82.54113429,1.808429695,25.23871115,57,Male,Overweight,5
80.65381775,1.714941416,27.42371912,50,Female,Overweight,5
90.9604776,1.718640071,30.79518838,36,Male,Obese,6
66.57761871,1.502931103,29.47474883,52,Female,Obese,6
88.15956662,1.599504641,34.45866418,48,Female,Severe Obese,7
90.26251864,1.725516987,30.31579554,26,Male,Obese,6
71.30259643,1.670801568,25.54204093,51,Female,Overweight,5
65.61004075,1.723135999,22.09689217,57,Male,Normal,4
101.0907719,1.814268586,30.71201778,34,Male,Obese,6
88.00163198,1.851495817,25.67114595,32,Male,Overweight,5
99.79211971,1.870987816,28.50718467,33,Male,Obese,6
69.51216371,1.44609768,33.24034697,62,Female,Severe Obese,7
109.3934921,1.787825781,34.22481387,49,Female,Severe Obese,7
99.65254426,1.701198773,34.43327014,55,Female,Severe Obese,7
50.77394028,1.713447647,17.29414871,61,Male,Moderate Thinness,3
56.79538318,1.702924147,19.58494816,23,Male,Normal,4
88.66478231,1.977896507,22.6643895,46,Male,Normal,4
74.63476063,1.779744233,23.56274892,24,Male,Overweight,5
102.4615991,1.817080411,31.03221935,52,Male,Obese,6
67.86351849,1.770200806,21.65665131,56,Male,Normal,4
63.33450791,1.793499826,19.68963759,41,Male,Normal,4
77.42895986,1.701114248,26.75694101,50,Female,Overweight,5
63.44607385,1.854919059,18.43974137,52,Male,Moderate Thinness,3
97.31443157,1.751727894,31.71348424,22,Female,Obese,6
103.8026165,1.785266713,32.56882462,32,Female,Severe Obese,7
50.80558293,1.952136944,13.33186409,46,Male,Severe Thinness,1
53.32203736,1.543976169,22.36791735,53,Female,Normal,4
54.09815678,1.859879452,15.63914029,48,Male,Severe Thinness,1
62.63399523,1.413163306,31.36356419,25,Female,Obese,6
96.08949052,1.675543212,34.22666823,23,Female,Severe Obese,7
98.23022414,1.879016003,27.82173293,48,Male,Obese,6
97.286385,1.714708856,33.08805846,62,Female,Severe Obese,7
96.10801358,1.68679906,33.77791983,61,Female,Severe Obese,7
67.66396972,1.929695099,18.17105262,64,Male,Moderate Thinness,3
73.61698488,1.852647493,21.44827848,52,Male,Normal,4
73.3519322,1.751596422,23.90801168,55,Female,Overweight,5
89.35116183,1.623284447,33.90868506,38,Female,Severe Obese,7
73.10267771,1.529528972,31.24768658,35,Female,Obese,6
70.3763528,1.772268352,22.40617851,40,Male,Normal,4
94.94190056,1.918790834,25.7871087,34,Male,Overweight,5
52.31978704,1.711288654,17.86567484,61,Male,Moderate Thinness,3
89.32843661,1.739730515,29.51384358,22,Male,Obese,6
67.17285334,1.900872962,18.59035187,37,Male,Normal,4
99.17716613,1.712602093,33.81417171,57,Female,Severe Obese,7
68.25126446,1.821775004,20.56464534,18,Female,Normal,4
104.3132289,1.919391566,28.31471694,30,Male,Obese,6
91.7843652,1.768502742,29.34656223,65,Female,Obese,6
76.67323957,1.572311612,31.01462751,54,Female,Obese,6
78.1099887,1.711934967,26.65213779,36,Male,Overweight,5
90.02312051,1.865953642,25.85546563,41,Male,Overweight,5
57.46021181,1.390171241,29.7324449,49,Female,Obese,6
54.96272167,1.955279157,14.3764179,44,Male,Severe Thinness,1
58.59737074,1.907007904,16.11287892,31,Male,Mild Thinness,2
62.75828281,1.846930769,18.3979663,60,Male,Moderate Thinness,3
72.24871914,1.677724107,25.66782457,51,Female,Overweight,5
56.7623769,1.853595734,16.52077934,33,Male,Mild Thinness,2
59.34791265,1.501844062,26.31211539,20,Female,Overweight,5
78.22329067,1.880599421,22.1178794,53,Male,Normal,4
74.09823394,1.580609319,29.6591555,18,Female,Obese,6
107.8281274,1.804685187,33.10771101,45,Female,Severe Obese,7
98.31883599,1.746773235,32.22282931,37,Female,Obese,6
97.1444176,1.746066825,31.86369434,43,Female,Obese,6
98.48504978,1.703209409,33.94956498,28,Female,Severe Obese,7
53.20787858,1.725180367,17.87750589,31,Male,Moderate Thinness,3
59.7488423,1.772111622,19.02599363,60,Male,Normal,4
103.8846938,1.767207778,33.26414273,45,Female,Severe Obese,7
83.35457224,1.864241286,23.98419706,18,Male,Overweight,5
103.8531062,1.788672971,32.46067917,23,Male,Obese,6
62.23414052,1.86514659,17.88968752,65,Male,Moderate Thinness,3
83.57099853,1.651338166,30.6466885,34,Female,Obese,6
67.50263682,1.465963406,31.41047317,51,Female,Obese,6
76.20822222,1.539098594,32.17132498,56,Female,Obese,6
74.25617474,1.584259674,29.58556297,59,Female,Obese,6
87.55093667,1.749811184,28.59423097,56,Female,Obese,6
55.75961415,1.768059369,17.83717496,43,Male,Moderate Thinness,3
97.37218873,1.823131189,29.29537697,41,Male,Obese,6
72.99172104,1.735378319,24.23735753,42,Female,Overweight,5
59.60852193,1.644647486,22.03751913,23,Female,Normal,4
86.89912352,1.695782964,30.2186362,59,Female,Obese,6
76.5893449,1.74026124,25.28945441,59,Female,Overweight,5
107.8773737,1.841254844,31.82017475,62,Male,Obese,6
66.52338234,1.72905422,22.25138758,25,Female,Normal,4
109.1880358,1.80411704,33.54637799,57,Female,Severe Obese,7
56.01607234,1.456732257,26.39691538,39,Female,Overweight,5
76.85032819,1.554996558,31.78241266,37,Female,Obese,6
66.80734578,1.874869325,19.00562739,18,Male,Normal,4
107.8003848,1.80267163,33.17317678,26,Male,Severe Obese,7
62.8099834,1.82652095,18.82692372,32,Female,Normal,4
99.52167152,1.764561631,31.96273973,35,Female,Obese,6
93.26472496,1.763047711,30.00469961,28,Male,Obese,6
70.15707027,1.78086326,22.1212822,18,Male,Normal,4
84.5668619,1.583662954,33.71900107,19,Female,Severe Obese,7
68.59474229,1.67049992,24.58090738,64,Female,Overweight,5
56.08552254,1.538867883,23.68362081,44,Female,Overweight,5
99.72466279,1.95670168,26.04673795,54,Male,Overweight,5
73.61216625,1.819719253,22.23006939,39,Female,Normal,4
57.9705658,1.758902112,18.73804157,65,Male,Normal,4
101.4884514,1.751881434,33.06794494,46,Female,Severe Obese,7
50.21032891,1.803029862,15.44497562,45,Male,Severe Thinness,1
70.3146314,1.874779717,20.00530661,52,Male,Normal,4
75.11656636,1.71108118,25.65632796,59,Male,Overweight,5
70.03329594,1.68163125,24.76526773,27,Female,Overweight,5
68.52135653,1.740172113,22.62775893,38,Female,Normal,4
96.89042205,1.718698715,32.80056639,38,Female,Severe Obese,7
63.24917054,1.869604636,18.09486228,29,Male,Moderate Thinness,3
90.33336167,1.727544155,30.26842753,60,Female,Obese,6
95.63676589,1.779446689,30.2033363,48,Male,Obese,6
67.90653616,1.957634375,17.71937557,58,Male,Moderate Thinness,3
96.03303915,1.796451531,29.75703559,29,Male,Obese,6
87.66268751,1.710245061,29.97078313,45,Female,Obese,6
97.38106171,1.93947918,25.88834343,51,Male,Overweight,5
79.62139917,1.641718351,29.54149704,30,Female,Obese,6
53.12338148,1.956758652,13.87430336,52,Male,Severe Thinness,1
69.91033635,1.586261193,27.78382229,47,Female,Obese,6
101.8778586,1.716089026,34.5939521,38,Female,Severe Obese,7
74.88174183,1.823308844,22.52451563,29,Female,Normal,4
61.23310862,1.515882097,26.64743797,42,Female,Overweight,5
63.97769671,1.814663001,19.42838191,55,Male,Normal,4
66.93494272,1.954070038,17.52962576,43,Male,Moderate Thinness,3
65.9975619,1.620594832,25.1292191,43,Female,Overweight,5
76.08564512,1.77005702,24.28444673,21,Female,Overweight,5
73.71197519,1.685442111,25.94838707,22,Female,Overweight,5
97.80566422,1.766005481,31.36027864,61,Male,Obese,6
70.90387537,1.588547964,28.09760535,56,Female,Obese,6
53.93759636,1.445121068,25.82754481,51,Female,Overweight,5
93.77795834,1.796982101,29.04111395,19,Female,Obese,6
79.81805659,1.951223622,20.96462311,53,Male,Normal,4
73.44970437,1.757742123,23.77276686,43,Male,Overweight,5
107.5949509,1.776192219,34.10452188,32,Female,Severe Obese,7
62.83180309,1.805499081,19.27458248,51,Male,Normal,4
56.54131939,1.440371165,27.25317477,49,Female,Overweight,5
83.45418017,1.915752523,22.73889115,39,Male,Normal,4
62.52128028,1.882147572,17.64901691,40,Male,Moderate Thinness,3
64.17080876,1.797071034,19.87041899,32,Male,Normal,4
76.24240816,1.761024783,24.58474282,20,Female,Overweight,5
52.61446946,1.737796772,17.42236962,46,Female,Moderate Thinness,3
91.52799407,1.783452838,28.77601731,41,Female,Obese,6
56.18001035,1.79217743,17.49120813,22,Male,Moderate Thinness,3
107.2916139,1.800844591,33.08364153,53,Male,Severe Obese,7
77.2470666,1.609010645,29.83761884,62,Female,Obese,6
78.70287384,1.699422266,27.25134756,55,Female,Overweight,5
72.5685339,1.826975654,21.74116584,35,Male,Normal,4
97.01389775,1.792696454,30.18703337,60,Female,Obese,6
67.20447973,1.565937531,27.40623372,58,Female,Overweight,5
82.84936726,1.741720949,27.31065052,64,Male,Overweight,5
84.94948574,1.815125702,25.78382479,52,Female,Overweight,5
85.98704263,1.771007837,27.41523964,43,Female,Overweight,5
82.12814455,1.979498753,20.95953032,27,Male,Normal,4
59.96149955,1.500444143,26.63378073,48,Female,Overweight,5
63.09217513,1.928104589,16.97126925,62,Male,Mild Thinness,2
60.99425986,1.904414546,16.81767618,61,Male,Mild Thinness,2
85.69621722,1.808971152,26.18776104,46,Female,Overweight,5
97.74186506,1.718340543,33.10260314,41,Female,Severe Obese,7
79.04101194,1.628061263,29.82023116,57,Female,Obese,6
66.06384321,1.860849156,19.07838002,63,Male,Normal,4
57.68035671,1.507915035,25.36729704,43,Female,Overweight,5
99.60057894,1.911972813,27.2457293,18,Male,Overweight,5
68.51077294,1.459880669,32.14579355,50,Female,Obese,6
99.70318555,1.877631194,28.28058903,63,Male,Obese,6
97.53330584,1.782834102,30.68534987,48,Male,Obese,6
94.4800418,1.752669584,30.75671702,37,Male,Obese,6
104.2676376,1.74275468,34.33025415,58,Female,Severe Obese,7
72.59327379,1.845190831,21.32130618,61,Male,Normal,4
74.24276505,1.660657279,26.92118122,47,Female,Overweight,5
107.7714711,1.928508424,28.97748773,23,Male,Obese,6
58.70413963,1.727246569,19.67705276,50,Male,Normal,4
102.3328695,1.822029539,30.82508801,26,Female,Obese,6
65.06049191,1.894567257,18.12580436,25,Male,Moderate Thinness,3
77.09974301,1.730981909,25.73166404,28,Male,Overweight,5
57.36674104,1.462442439,26.82270763,54,Female,Overweight,5
73.22167035,1.768491593,23.41173678,64,Male,Overweight,5
87.4849986,1.832816254,26.04328321,45,Male,Overweight,5
102.9737383,1.888451197,28.87453157,23,Male,Obese,6
95.0995552,1.762996662,30.59676461,36,Female,Obese,6
51.22383584,1.837290724,15.17456787,38,Male,Severe Thinness,1
76.08800286,1.77980569,24.0198894,28,Female,Overweight,5
90.00005275,1.828091955,26.9306409,55,Female,Overweight,5
70.61477293,1.582434161,28.19968566,25,Female,Obese,6
59.09727822,1.473357044,27.22397091,32,Female,Overweight,5
74.20676468,1.534049672,31.53295367,30,Female,Obese,6
99.35186706,1.741255828,32.76807033,62,Male,Severe Obese,7
74.02404475,1.483398012,33.64011148,50,Female,Severe Obese,7
102.0933937,1.778740946,32.26801393,19,Female,Obese,6
99.92465808,1.971515331,25.70824047,61,Male,Overweight,5
69.12601693,1.969129881,17.827597,36,Male,Moderate Thinness,3
50.81716671,1.916832651,13.83063278,51,Male,Severe Thinness,1
79.93264326,1.740408318,26.38893565,51,Male,Overweight,5
50.39327115,1.791008165,15.71004463,27,Female,Severe Thinness,1
68.57061558,1.824094946,20.60834747,62,Female,Normal,4
69.75297041,1.723246182,23.48919085,48,Male,Overweight,5
62.62119087,1.674986411,22.32023416,27,Female,Normal,4
108.6728318,1.786985761,34.03132043,32,Male,Severe Obese,7
103.9401861,1.8611528,30.00678248,31,Male,Obese,6
55.70364319,1.767295592,17.8346755,56,Male,Moderate Thinness,3
95.63460106,1.709609319,32.72060291,33,Female,Severe Obese,7
75.24397229,1.82772355,22.52426869,55,Female,Normal,4
61.82849547,1.707677378,21.20200965,41,Female,Normal,4
84.75335438,1.688471365,29.72826037,59,Female,Obese,6
84.12289896,1.741649068,27.7327494,43,Female,Obese,6
56.66218564,1.923203694,15.31943519,58,Male,Severe Thinness,1
77.89232238,1.721129963,26.29464564,43,Female,Overweight,5
63.50315579,1.446905196,30.33298539,39,Female,Obese,6
62.64358274,1.69572667,21.78536731,19,Female,Normal,4
51.01726288,1.934031354,13.63923882,38,Male,Severe Thinness,1
107.9582002,1.760317,34.83965692,53,Female,Severe Obese,7
88.93549067,1.929206486,23.89558563,46,Male,Overweight,5
56.48926016,1.754506775,18.3508332,21,Female,Moderate Thinness,3
73.59614343,1.963657899,19.08637266,29,Male,Normal,4
63.00254575,1.554621012,26.06807919,19,Female,Overweight,5
58.66757701,1.480495507,26.76603027,57,Female,Overweight,5
81.77138878,1.752128554,26.63602656,42,Female,Overweight,5
94.24145242,1.914884706,25.70139581,53,Male,Overweight,5
107.5826851,1.824002105,32.33640302,26,Female,Obese,6
89.84823292,1.946157776,23.72211726,27,Male,Overweight,5
83.12810814,1.676535331,29.57484497,42,Female,Obese,6
74.30058884,1.55583721,30.6947392,23,Female,Obese,6
95.89400188,1.779904428,30.26900021,41,Female,Obese,6
53.32816604,1.776236844,16.90265394,32,Female,Mild Thinness,2
56.97344229,1.536363579,24.13706464,25,Female,Overweight,5
64.90007715,1.944013665,17.17301647,24,Male,Moderate Thinness,3
65.89282741,1.450805904,31.30541854,37,Female,Obese,6
81.45878111,1.746842142,26.69504063,30,Male,Overweight,5
53.31200606,1.901676112,14.74184778,26,Male,Severe Thinness,1
104.1052048,1.805291655,31.94314652,23,Male,Obese,6
80.58756891,1.878030395,22.84876974,33,Male,Normal,4
88.46925348,1.958209084,23.07141552,61,Male,Overweight,5
95.54890033,1.668208574,34.33404684,34,Female,Severe Obese,7
86.44149974,1.718389579,29.27379535,20,Male,Obese,6
71.34838625,1.82894831,21.32953029,31,Male,Normal,4
51.76083437,1.978363234,13.22480276,44,Male,Severe Thinness,1
103.2054323,1.783483401,32.44624283,61,Female,Obese,6
78.99009906,1.740762919,26.06714121,59,Male,Overweight,5
109.8472358,1.932142028,29.42463185,57,Male,Obese,6
81.90446375,1.68049352,29.0023966,54,Female,Obese,6
76.63444179,1.765127141,24.59642636,33,Male,Overweight,5
50.07243459,1.484017205,22.73635471,49,Female,Normal,4
66.61726935,1.716979544,22.59730175,40,Male,Normal,4
85.65128661,1.812047638,26.08522992,25,Female,Overweight,5
51.30772969,1.804831996,15.75104003,28,Male,Severe Thinness,1
100.2393743,1.910691389,27.4572637,38,Male,Overweight,5
71.46412299,1.579335292,28.65097383,52,Female,Obese,6
54.6987208,1.467949491,25.38370107,36,Female,Overweight,5
69.52756644,1.743320468,22.87718427,60,Male,Normal,4
98.34415847,1.75638263,31.87941192,43,Female,Obese,6
71.71673931,1.74374573,23.58599603,37,Female,Overweight,5
50.12001763,1.752049145,16.3274607,32,Male,Mild Thinness,2
62.86405491,1.971737803,16.16977827,50,Male,Mild Thinness,2
